T 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
25.3909 0.213243 0.229627 0.248692 0.271403 0.301689 0.341131 0.391478 0.457662 0.547515 0.672782 0.844783 0.999185 0.512779 0.802375 0.971521 0.787769 0.630665 0.517448 0.435745 0.374975 
25.4159 0.212542 0.228876 0.247883 0.270526 0.300725 0.340056 0.39027 0.456298 0.545979 0.671117 0.843279 0.999046 0.514223 0.803944 0.970754 0.786153 0.629026 0.515964 0.43443 0.373809 
25.4409 0.211844 0.228127 0.247076 0.269652 0.299763 0.338983 0.389065 0.454937 0.544447 0.669452 0.84177 0.998896 0.515669 0.80551 0.969978 0.784536 0.627389 0.514483 0.433118 0.372646 
25.4659 0.211148 0.22738 0.246272 0.268781 0.298803 0.337914 0.387863 0.453579 0.542916 0.667789 0.840258 0.998736 0.517118 0.807073 0.969192 0.782916 0.625754 0.513004 0.431809 0.371486 
25.4909 0.210454 0.226636 0.24547 0.267912 0.297847 0.336847 0.386664 0.452223 0.541389 0.666126 0.838741 0.998565 0.51857 0.808634 0.968397 0.781294 0.62412 0.511529 0.430503 0.37033 
25.5159 0.209762 0.225894 0.244671 0.267046 0.296893 0.335783 0.385468 0.450871 0.539863 0.664464 0.837221 0.998382 0.520024 0.810193 0.967592 0.77967 0.622487 0.510055 0.429201 0.369176 
25.541 0.209072 0.225155 0.243874 0.266182 0.295942 0.334722 0.384276 0.449522 0.538341 0.662803 0.835697 0.998189 0.521481 0.811748 0.966778 0.778044 0.620857 0.508585 0.427901 0.368025 
25.566 0.208385 0.224417 0.243079 0.265321 0.294994 0.333664 0.383086 0.448176 0.536821 0.661143 0.83417 0.997986 0.522941 0.813301 0.965955 0.776416 0.619227 0.507118 0.426604 0.366878 
25.591 0.2077 0.223682 0.242287 0.264462 0.294048 0.332609 0.381899 0.446832 0.535303 0.659484 0.832638 0.997771 0.524403 0.814852 0.965123 0.774786 0.6176 0.505653 0.42531 0.365733 
25.616 0.207017 0.22295 0.241498 0.263606 0.293105 0.331557 0.380716 0.445492 0.533788 0.657826 0.831103 0.997546 0.525868 0.816399 0.964281 0.773155 0.615974 0.504191 0.42402 0.364592 
25.641 0.206336 0.222219 0.240711 0.262753 0.292165 0.330508 0.379535 0.444155 0.532276 0.656169 0.829565 0.997309 0.527336 0.817944 0.963431 0.771522 0.61435 0.502732 0.422732 0.363453 
25.666 0.205657 0.221491 0.239926 0.261902 0.291228 0.329462 0.378358 0.442821 0.530766 0.654513 0.828023 0.997062 0.528806 0.819485 0.962571 0.769887 0.612727 0.501275 0.421448 0.362318 
25.6911 0.20498 0.220765 0.239144 0.261054 0.290294 0.328419 0.377183 0.44149 0.529259 0.652858 0.826478 0.996804 0.530278 0.821024 0.961702 0.768251 0.611106 0.499822 0.420166 0.361185 
25.7161 0.204306 0.220042 0.238364 0.260208 0.289362 0.327378 0.376012 0.440162 0.527755 0.651204 0.824929 0.996536 0.531754 0.822559 0.960825 0.766613 0.609487 0.498371 0.418888 0.360056 
25.7411 0.203634 0.21932 0.237586 0.259365 0.288433 0.326341 0.374843 0.438837 0.526253 0.649551 0.823377 0.996257 0.533231 0.824092 0.959938 0.764973 0.60787 0.496923 0.417613 0.358929 
25.7661 0.202963 0.218601 0.236811 0.258524 0.287506 0.325306 0.373678 0.437515 0.524753 0.647899 0.821821 0.995966 0.534712 0.825621 0.959042 0.763332 0.606254 0.495478 0.416341 0.357806 
25.7911 0.202295 0.217884 0.236038 0.257686 0.286583 0.324275 0.372516 0.436196 0.523257 0.646249 0.820263 0.995666 0.536195 0.827148 0.958138 0.76169 0.604641 0.494036 0.415072 0.356685 
25.8161 0.201629 0.21717 0.235268 0.256851 0.285662 0.323246 0.371357 0.434881 0.521763 0.644599 0.818701 0.995354 0.53768 0.828671 0.957225 0.760046 0.603029 0.492596 0.413806 0.355568 
25.8412 0.200965 0.216457 0.2345 0.256018 0.284744 0.32222 0.3702 0.433568 0.520272 0.642951 0.817136 0.995032 0.539168 0.83019 0.956303 0.758401 0.601419 0.49116 0.412543 0.354453 
25.8662 0.200304 0.215747 0.233734 0.255187 0.283828 0.321197 0.369047 0.432258 0.518783 0.641304 0.815568 0.994699 0.540659 0.831707 0.955372 0.756754 0.599811 0.489726 0.411283 0.353342 
25.8912 0.199644 0.215039 0.232971 0.254359 0.282915 0.320177 0.367897 0.430952 0.517297 0.639658 0.813997 0.994356 0.542152 0.83322 0.954432 0.755106 0.598204 0.488295 0.410026 0.352233 
25.9162 0.198986 0.214334 0.23221 0.253534 0.282005 0.319159 0.36675 0.429648 0.515814 0.638014 0.812423 0.994002 0.543647 0.834729 0.953484 0.753457 0.5966 0.486867 0.408772 0.351128 
25.9412 0.198331 0.21363 0.231452 0.252711 0.281098 0.318145 0.365606 0.428347 0.514334 0.636371 0.810846 0.993637 0.545145 0.836235 0.952527 0.751807 0.594997 0.485442 0.407521 0.350025 
25.9662 0.197678 0.212929 0.230695 0.25189 0.280193 0.317133 0.364465 0.42705 0.512856 0.634729 0.809266 0.993261 0.546646 0.837738 0.951562 0.750156 0.593397 0.48402 0.406274 0.348926 
25.9912 0.197026 0.21223 0.229942 0.251072 0.279291 0.316125 0.363327 0.425756 0.511381 0.633089 0.807683 0.992876 0.548149 0.839237 0.950588 0.748503 0.591798 0.482601 0.405029 0.347829 
26.0163 0.196377 0.211533 0.22919 0.250257 0.278391 0.315119 0.362192 0.424464 0.509909 0.63145 0.806097 0.992479 0.549654 0.840732 0.949606 0.74685 0.590202 0.481185 0.403788 0.346736 
26.0413 0.19573 0.210838 0.228441 0.249444 0.277494 0.314116 0.36106 0.423176 0.50844 0.629813 0.804509 0.992072 0.551162 0.842224 0.948615 0.745196 0.588607 0.479771 0.402549 0.345645 
26.0663 0.195085 0.210146 0.227694 0.248633 0.2766 0.313116 0.359931 0.421891 0.506973 0.628177 0.802918 0.991654 0.552672 0.843712 0.947616 0.74354 0.587015 0.478361 0.401314 0.344558 
26.0913 0.194441 0.209456 0.226949 0.247825 0.275708 0.312119 0.358805 0.420609 0.505509 0.626542 0.801325 0.991226 0.554185 0.845196 0.946609 0.741884 0.585424 0.476953 0.400082 0.343473 
26.1163 0.1938 0.208767 0.226207 0.247019 0.27482 0.311124 0.357682 0.41933 0.504048 0.624909 0.799729 0.990788 0.5557 0.846676 0.945593 0.740226 0.583836 0.475549 0.398853 0.342391 
26.1413 0.193161 0.208081 0.225467 0.246216 0.273933 0.310133 0.356562 0.418054 0.50259 0.623278 0.79813 0.990339 0.557217 0.848152 0.944569 0.738568 0.58225 0.474147 0.397627 0.341313 
26.1664 0.192524 0.207398 0.22473 0.245416 0.27305 0.309144 0.355445 0.416781 0.501134 0.621648 0.796529 0.989879 0.558737 0.849625 0.943537 0.73691 0.580665 0.472748 0.396404 0.340237 
26.1914 0.191889 0.206716 0.223994 0.244617 0.272169 0.308158 0.354331 0.415511 0.499682 0.620019 0.794926 0.989409 0.560259 0.851093 0.942497 0.73525 0.579083 0.471352 0.395184 0.339164 
26.2164 0.191257 0.206036 0.223261 0.243821 0.27129 0.307175 0.35322 0.414244 0.498232 0.618392 0.79332 0.988929 0.561783 0.852557 0.941448 0.73359 0.577503 0.46996 0.393967 0.338094 
26.2414 0.190626 0.205359 0.22253 0.243028 0.270414 0.306194 0.352112 0.41298 0.496785 0.616767 0.791712 0.988439 0.56331 0.854018 0.940392 0.731929 0.575926 0.46857 0.392753 0.337027 
26.2664 0.189997 0.204684 0.221802 0.242237 0.269541 0.305217 0.351007 0.411719 0.495341 0.615144 0.790101 0.987938 0.564839 0.855474 0.939328 0.730267 0.57435 0.467183 0.391542 0.335963 
26.2914 0.18937 0.204011 0.221076 0.241448 0.268671 0.304242 0.349905 0.410462 0.493899 0.613522 0.788489 0.987426 0.566371 0.856925 0.938256 0.728605 0.572777 0.465799 0.390334 0.334902 
26.3164 0.188745 0.20334 0.220352 0.240662 0.267803 0.30327 0.348806 0.409207 0.492461 0.611902 0.786874 0.986905 0.567905 0.858373 0.937175 0.726942 0.571205 0.464418 0.38913 0.333844 
26.3415 0.188122 0.202671 0.21963 0.239878 0.266937 0.302301 0.34771 0.407956 0.491025 0.610283 0.785257 0.986373 0.569441 0.859816 0.936087 0.725279 0.569636 0.46304 0.387928 0.332789 
26.3665 0.187501 0.202004 0.21891 0.239097 0.266074 0.301335 0.346617 0.406707 0.489592 0.608667 0.783638 0.985831 0.570979 0.861255 0.934992 0.723615 0.56807 0.461665 0.386729 0.331737 
26.3915 0.186882 0.201339 0.218193 0.238318 0.265214 0.300371 0.345527 0.405462 0.488162 0.607052 0.782017 0.985279 0.572519 0.862689 0.933888 0.721951 0.566505 0.460293 0.385534 0.330688 
26.4165 0.186265 0.200677 0.217478 0.237541 0.264357 0.29941 0.34444 0.40422 0.486735 0.605438 0.780394 0.984716 0.574062 0.864119 0.932777 0.720286 0.564943 0.458924 0.384341 0.329641 
26.4415 0.18565 0.200016 0.216765 0.236767 0.263501 0.298452 0.343356 0.402981 0.485311 0.603827 0.778769 0.984144 0.575607 0.865544 0.931658 0.718621 0.563383 0.457557 0.383152 0.328598 
26.4665 0.185037 0.199358 0.216055 0.235995 0.262649 0.297497 0.342274 0.401745 0.48389 0.602218 0.777142 0.983561 0.577154 0.866965 0.930532 0.716956 0.561825 0.456194 0.381966 0.327557 
26.4916 0.184426 0.198702 0.215347 0.235226 0.261799 0.296545 0.341196 0.400511 0.482471 0.60061 0.775513 0.982968 0.578704 0.868381 0.929398 0.715291 0.56027 0.454834 0.380783 0.326519 
26.5166 0.183817 0.198048 0.214641 0.234459 0.260952 0.295595 0.340121 0.399281 0.481056 0.599004 0.773882 0.982366 0.580255 0.869793 0.928257 0.713625 0.558717 0.453477 0.379602 0.325485 
26.5416 0.18321 0.197396 0.213937 0.233694 0.260107 0.294648 0.339049 0.398055 0.479643 0.5974 0.77225 0.981753 0.581809 0.871199 0.927108 0.711959 0.557167 0.452123 0.378425 0.324453 
26.5666 0.182605 0.196746 0.213235 0.232932 0.259264 0.293704 0.337979 0.396831 0.478233 0.595798 0.770616 0.98113 0.583365 0.872601 0.925952 0.710293 0.555618 0.450772 0.377251 0.323424 
26.5916 0.182001 0.196098 0.212535 0.232171 0.258425 0.292762 0.336913 0.39561 0.476827 0.594198 0.768981 0.980497 0.584922 0.873998 0.924788 0.708627 0.554072 0.449424 0.37608 0.322398 
26.6166 0.1814 0.195452 0.211838 0.231414 0.257587 0.291824 0.335849 0.394392 0.475423 0.5926 0.767343 0.979854 0.586483 0.87539 0.923617 0.706961 0.552529 0.448079 0.374912 0.321374 
26.6417 0.180801 0.194808 0.211143 0.230658 0.256753 0.290888 0.334789 0.393177 0.474022 0.591004 0.765705 0.979202 0.588045 0.876777 0.922439 0.705294 0.550988 0.446737 0.373747 0.320354 
26.6667 0.180203 0.194166 0.21045 0.229905 0.25592 0.289955 0.333731 0.391966 0.472624 0.589409 0.764064 0.978539 0.589609 0.878159 0.921254 0.703628 0.549449 0.445398 0.372585 0.319336 
26.6917 0.179608 0.193526 0.209759 0.229155 0.255091 0.289024 0.332676 0.390757 0.471229 0.587817 0.762423 0.977867 0.591175 0.879536 0.920062 0.701962 0.547913 0.444062 0.371426 0.318322 
26.7167 0.179014 0.192888 0.209071 0.228406 0.254263 0.288096 0.331625 0.389552 0.469837 0.586227 0.760779 0.977185 0.592743 0.880908 0.918862 0.700296 0.546379 0.442729 0.37027 0.31731 
26.7417 0.178422 0.192253 0.208384 0.22766 0.253439 0.287171 0.330576 0.388349 0.468448 0.584639 0.759135 0.976493 0.594314 0.882274 0.917656 0.698629 0.544848 0.441399 0.369117 0.316301 
26.7667 0.177832 0.191619 0.2077 0.226916 0.252616 0.286249 0.32953 0.38715 0.467062 0.583053 0.757489 0.975791 0.595886 0.883635 0.916443 0.696963 0.543319 0.440072 0.367967 0.315295 
26.7917 0.177244 0.190987 0.207018 0.226175 0.251797 0.285329 0.328487 0.385954 0.465678 0.581469 0.755842 0.97508 0.59746 0.884991 0.915223 0.695298 0.541793 0.438748 0.36682 0.314292 
26.8168 0.176658 0.190357 0.206338 0.225436 0.250979 0.284412 0.327446 0.38476 0.464298 0.579887 0.754193 0.974359 0.599037 0.886342 0.913996 0.693632 0.540269 0.437427 0.365677 0.313292 
26.8418 0.176074 0.18973 0.20566 0.224699 0.250165 0.283498 0.326409 0.38357 0.462921 0.578307 0.752544 0.973628 0.600615 0.887687 0.912762 0.691967 0.538748 0.43611 0.364536 0.312294 
26.8668 0.175492 0.189104 0.204984 0.223964 0.249352 0.282586 0.325375 0.382383 0.461547 0.57673 0.750893 0.972888 0.602195 0.889027 0.911521 0.690302 0.537229 0.434795 0.363398 0.311299 
26.8918 0.174911 0.18848 0.204311 0.223232 0.248542 0.281677 0.324343 0.381199 0.460175 0.575154 0.749241 0.972138 0.603777 0.890361 0.910274 0.688637 0.535713 0.433483 0.362263 0.310307 
26.9168 0.174333 0.187859 0.203639 0.222502 0.247735 0.280771 0.323315 0.380018 0.458807 0.573581 0.747588 0.971379 0.605361 0.89169 0.90902 0.686973 0.534199 0.432175 0.361132 0.309318 
26.9418 0.173756 0.187239 0.20297 0.221774 0.24693 0.279867 0.322289 0.37884 0.457441 0.57201 0.745934 0.97061 0.606947 0.893013 0.907759 0.685309 0.532688 0.430869 0.360003 0.308332 
26.9669 0.173181 0.186621 0.202303 0.221049 0.246128 0.278966 0.321266 0.377665 0.456079 0.570441 0.744279 0.969831 0.608535 0.89433 0.906492 0.683645 0.53118 0.429566 0.358877 0.307349 
26.9919 0.172608 0.186005 0.201638 0.220325 0.245328 0.278068 0.320246 0.376493 0.45472 0.568874 0.742623 0.969044 0.610124 0.895642 0.905219 0.681982 0.529674 0.428267 0.357754 0.306368 
27.0169 0.172037 0.185392 0.200975 0.219604 0.24453 0.277172 0.319229 0.375324 0.453363 0.56731 0.740966 0.968247 0.611716 0.896947 0.903939 0.680319 0.528171 0.42697 0.356635 0.305391 
27.0419 0.171467 0.18478 0.200314 0.218886 0.243735 0.276279 0.318215 0.374158 0.45201 0.565747 0.739309 0.967441 0.613309 0.898247 0.902653 0.678657 0.52667 0.425677 0.355518 0.304416 
27.0669 0.1709 0.18417 0.199655 0.218169 0.242942 0.275389 0.317204 0.372995 0.45066 0.564187 0.73765 0.966625 0.614904 0.899541 0.90136 0.676996 0.525172 0.424387 0.354404 0.303443 
27.0919 0.170334 0.183562 0.198998 0.217455 0.242152 0.274501 0.316195 0.371836 0.449312 0.56263 0.735991 0.9658 0.6165 0.900829 0.900062 0.675335 0.523676 0.423099 0.353293 0.302474 
27.1169 0.16977 0.182956 0.198344 0.216743 0.241364 0.273616 0.31519 0.370679 0.447968 0.561074 0.734331 0.964966 0.618099 0.902111 0.898757 0.673674 0.522184 0.421815 0.352186 0.301507 
27.142 0.169208 0.182352 0.197691 0.216033 0.240578 0.272734 0.314187 0.369525 0.446627 0.559521 0.732671 0.964123 0.619699 0.903387 0.897445 0.672015 0.520693 0.420534 0.351081 0.300544 
27.167 0.168648 0.18175 0.19704 0.215325 0.239795 0.271854 0.313187 0.368374 0.445288 0.557971 0.731009 0.963271 0.621301 0.904657 0.896128 0.670356 0.519206 0.419256 0.349979 0.299583 
27.192 0.16809 0.181149 0.196392 0.21462 0.239014 0.270977 0.31219 0.367227 0.443953 0.556422 0.729347 0.962409 0.622904 0.905921 0.894805 0.668697 0.517721 0.417981 0.34888 0.298624 
27.217 0.167533 0.180551 0.195746 0.213916 0.238236 0.270102 0.311196 0.366082 0.442621 0.554876 0.727685 0.961539 0.624509 0.907178 0.893476 0.66704 0.516239 0.416709 0.347784 0.297669 
27.242 0.166978 0.179955 0.195101 0.213215 0.23746 0.26923 0.310204 0.36494 0.441291 0.553333 0.726022 0.960659 0.626116 0.90843 0.892141 0.665383 0.51476 0.41544 0.346692 0.296716 
27.267 0.166425 0.17936 0.194459 0.212516 0.236687 0.268361 0.309216 0.363802 0.439965 0.551791 0.724359 0.959771 0.627725 0.909674 0.8908 0.663727 0.513283 0.414174 0.345602 0.295766 
27.2921 0.165874 0.178768 0.193818 0.21182 0.235915 0.267494 0.30823 0.362666 0.438642 0.550253 0.722695 0.958874 0.629335 0.910913 0.889453 0.662072 0.511809 0.412911 0.344515 0.294819 
27.3171 0.165324 0.178177 0.19318 0.211125 0.235147 0.26663 0.307247 0.361533 0.437322 0.548716 0.72103 0.957968 0.630946 0.912145 0.8881 0.660417 0.510338 0.411651 0.343431 0.293875 
27.3421 0.164777 0.177588 0.192544 0.210433 0.23438 0.265768 0.306267 0.360404 0.436005 0.547182 0.719366 0.957053 0.632559 0.91337 0.886742 0.658764 0.508869 0.410395 0.34235 0.292933 
27.3671 0.164231 0.177001 0.19191 0.209743 0.233616 0.264909 0.305289 0.359277 0.434691 0.545651 0.717701 0.956129 0.634174 0.914589 0.885378 0.657111 0.507404 0.409141 0.341272 0.291994 
27.3921 0.163687 0.176416 0.191277 0.209055 0.232854 0.264052 0.304315 0.358154 0.43338 0.544122 0.716035 0.955196 0.63579 0.915802 0.884009 0.65546 0.505941 0.40789 0.340197 0.291058 
27.4171 0.163144 0.175833 0.190647 0.208369 0.232095 0.263198 0.303343 0.357033 0.432072 0.542595 0.71437 0.954255 0.637407 0.917007 0.882634 0.653809 0.50448 0.406643 0.339124 0.290124 
27.4422 0.162603 0.175252 0.190019 0.207685 0.231338 0.262347 0.302374 0.355915 0.430767 0.541071 0.712704 0.953306 0.639026 0.918206 0.881253 0.65216 0.503023 0.405398 0.338055 0.289193 
27.4672 0.162065 0.174673 0.189393 0.207004 0.230583 0.261498 0.301408 0.354801 0.429465 0.53955 0.711038 0.952347 0.640647 0.919398 0.879867 0.650511 0.501568 0.404157 0.336989 0.288265 
27.4922 0.161527 0.174095 0.188769 0.206324 0.229831 0.260652 0.300444 0.353689 0.428166 0.53803 0.709372 0.95138 0.642269 0.920584 0.878476 0.648864 0.500116 0.402919 0.335925 0.28734 
27.5172 0.160992 0.173519 0.188146 0.205647 0.22908 0.259808 0.299484 0.352581 0.42687 0.536514 0.707706 0.950405 0.643892 0.921762 0.877079 0.647218 0.498667 0.401683 0.334865 0.286417 
27.5422 0.160458 0.172946 0.187526 0.204972 0.228333 0.258967 0.298526 0.351475 0.425577 0.535 0.70604 0.949421 0.645516 0.922934 0.875677 0.645573 0.497221 0.400451 0.333808 0.285497 
27.5672 0.159926 0.172374 0.186908 0.204299 0.227587 0.258128 0.297571 0.350372 0.424288 0.533488 0.704374 0.948429 0.647142 0.924098 0.87427 0.643928 0.495777 0.399222 0.332753 0.28458 
27.5922 0.159396 0.171803 0.186292 0.203628 0.226844 0.257292 0.296619 0.349273 0.423001 0.53198 0.702707 0.947428 0.648769 0.925256 0.872858 0.642286 0.494337 0.397996 0.331701 0.283665 
27.6173 0.158868 0.171235 0.185677 0.202959 0.226103 0.256458 0.295669 0.348176 0.421717 0.530473 0.701041 0.946419 0.650398 0.926406 0.871441 0.640644 0.492899 0.396773 0.330653 0.282753 
27.6423 0.158341 0.170669 0.185065 0.202293 0.225365 0.255627 0.294722 0.347082 0.420437 0.528969 0.699375 0.945402 0.652027 0.92755 0.870018 0.639004 0.491464 0.395553 0.329607 0.281844 
27.6673 0.157816 0.170104 0.184454 0.201628 0.224628 0.254799 0.293778 0.345991 0.419159 0.527468 0.697709 0.944376 0.653658 0.928686 0.868591 0.637364 0.490032 0.394336 0.328564 0.280938 
27.6923 0.157292 0.169541 0.183846 0.200966 0.223894 0.253973 0.292837 0.344904 0.417885 0.52597 0.696043 0.943343 0.65529 0.929815 0.867159 0.635727 0.488603 0.393122 0.327524 0.280034 
27.7173 0.15677 0.16898 0.183239 0.200305 0.223162 0.253149 0.291898 0.343819 0.416613 0.524474 0.694378 0.942301 0.656924 0.930936 0.865722 0.63409 0.487176 0.391911 0.326487 0.279132 
27.7423 0.15625 0.168421 0.182635 0.199647 0.222433 0.252328 0.290962 0.342737 0.415345 0.522981 0.692712 0.941251 0.658558 0.932051 0.86428 0.632455 0.485753 0.390704 0.325452 0.278234 
27.7674 0.155732 0.167863 0.182032 0.198991 0.221706 0.251509 0.290029 0.341658 0.41408 0.52149 0.691047 0.940193 0.660194 0.933158 0.862833 0.630821 0.484332 0.389499 0.324421 0.277338 
27.7924 0.155215 0.167308 0.181431 0.198336 0.220981 0.250693 0.289099 0.340582 0.412817 0.520002 0.689383 0.939128 0.66183 0.934257 0.861382 0.629189 0.482914 0.388297 0.323393 0.276445 
27.8174 0.154701 0.166754 0.180832 0.197684 0.220258 0.249879 0.288171 0.339509 0.411558 0.518517 0.687718 0.938054 0.663468 0.935349 0.859926 0.627558 0.481499 0.387099 0.322367 0.275554 
27.8424 0.154187 0.166202 0.180236 0.197034 0.219538 0.249068 0.287246 0.338439 0.410302 0.517034 0.686054 0.936972 0.665107 0.936433 0.858465 0.625928 0.480087 0.385903 0.321344 0.274666 
27.8674 0.153676 0.165652 0.179641 0.196386 0.218819 0.248259 0.286324 0.337372 0.409049 0.515554 0.68439 0.935883 0.666746 0.93751 0.857 0.6243 0.478678 0.384711 0.320325 0.273781 
27.8924 0.153166 0.165103 0.179047 0.19574 0.218103 0.247453 0.285404 0.336307 0.407799 0.514077 0.682727 0.934786 0.668387 0.938579 0.85553 0.622673 0.477272 0.383521 0.319308 0.272898 
27.9174 0.152657 0.164556 0.178456 0.195096 0.21739 0.246649 0.284487 0.335246 0.406552 0.512602 0.681064 0.933681 0.670029 0.939641 0.854056 0.621048 0.475868 0.382335 0.318294 0.272018 
27.9425 0.152151 0.164011 0.177867 0.194455 0.216678 0.245848 0.283573 0.334188 0.405308 0.51113 0.679402 0.932568 0.671671 0.940694 0.852578 0.619425 0.474468 0.381151 0.317282 0.27114 
27.9675 0.151646 0.163468 0.177279 0.193815 0.215969 0.245049 0.282661 0.333132 0.404067 0.509661 0.67774 0.931448 0.673315 0.94174 0.851095 0.617803 0.47307 0.379971 0.316274 0.270265 
27.9925 0.151142 0.162927 0.176694 0.193177 0.215262 0.244252 0.281753 0.33208 0.40283 0.508195 0.676079 0.93032 0.674959 0.942778 0.849608 0.616183 0.471676 0.378794 0.315268 0.269393 
28.0175 0.15064 0.162387 0.17611 0.192541 0.214557 0.243458 0.280846 0.33103 0.401595 0.506731 0.674419 0.929185 0.676604 0.943809 0.848116 0.614564 0.470284 0.377619 0.314266 0.268523 
28.0425 0.15014 0.161849 0.175528 0.191907 0.213854 0.242666 0.279943 0.329983 0.400363 0.50527 0.672759 0.928042 0.67825 0.944831 0.846621 0.612947 0.468895 0.376448 0.313266 0.267656 
28.0675 0.149642 0.161313 0.174948 0.191276 0.213153 0.241877 0.279042 0.32894 0.399135 0.503812 0.6711 0.926892 0.679897 0.945845 0.845122 0.611331 0.46751 0.37528 0.312269 0.266792 
28.0926 0.149145 0.160778 0.17437 0.190646 0.212455 0.24109 0.278144 0.327899 0.397909 0.502357 0.669441 0.925735 0.681545 0.946851 0.843618 0.609717 0.466127 0.374115 0.311275 0.26593 
28.1176 0.14865 0.160246 0.173794 0.190018 0.211759 0.240306 0.277248 0.326861 0.396687 0.500904 0.667783 0.92457 0.683193 0.947849 0.84211 0.608105 0.464747 0.372953 0.310283 0.265071 
28.1426 0.148156 0.159715 0.17322 0.189392 0.211065 0.239524 0.276355 0.325826 0.395467 0.499455 0.666126 0.923398 0.684842 0.948839 0.840599 0.606495 0.46337 0.371794 0.309295 0.264214 
