K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
35.5912 0.104497 0.105354 0.106636 0.108437 0.110877 0.114115 0.118361 0.123899 0.131113 0.139434 0.148756 0.159609 0.172615 0.188624 0.208896 0.235412 0.271525 0.323422 0.403934 0.544279 0.833184 0.627133 0.827176 0.620762 0.443576 0.347335 0.287432 0.246714 0.217317 0.19513 0.177792 0.163838 0.152297 0.142483 0.13385 0.126098 0.120019 0.115354 0.111786 0.10908 0.107063 0.105603 0.104595 0.10396 0.103632 0.103561 0.103704 
35.6713 0.104845 0.105681 0.10694 0.108719 0.111137 0.114352 0.118574 0.124089 0.131277 0.139571 0.148861 0.159679 0.172647 0.188614 0.208837 0.235299 0.271349 0.32317 0.403589 0.543844 0.832999 0.632204 0.827651 0.620323 0.443196 0.347052 0.28723 0.24658 0.21724 0.195104 0.17781 0.163895 0.15239 0.142609 0.134005 0.126279 0.120224 0.115583 0.112037 0.109354 0.107359 0.10592 0.104934 0.104321 0.104015 0.103966 0.10413 
35.7515 0.105212 0.106025 0.107262 0.109018 0.111414 0.114606 0.118805 0.124296 0.131459 0.139725 0.148985 0.159769 0.172699 0.188624 0.208801 0.23521 0.271198 0.322947 0.40328 0.543454 0.832873 0.637313 0.828173 0.619933 0.442856 0.346801 0.287056 0.246471 0.217186 0.195098 0.177848 0.163972 0.152502 0.142753 0.134178 0.126477 0.120446 0.115828 0.112305 0.109645 0.107673 0.106256 0.105292 0.104701 0.104417 0.10439 0.104576 
35.8317 0.105598 0.106388 0.107603 0.109336 0.111709 0.114878 0.119054 0.124521 0.13166 0.139899 0.149128 0.159878 0.172771 0.188655 0.208787 0.235145 0.271075 0.322755 0.403008 0.543111 0.832807 0.642461 0.828745 0.619594 0.442554 0.346582 0.28691 0.246386 0.217155 0.195114 0.177906 0.164069 0.152633 0.142916 0.134369 0.126693 0.120687 0.116092 0.112592 0.109954 0.108005 0.10661 0.105669 0.1051 0.104839 0.104834 0.105042 
35.9118 0.106004 0.106771 0.107963 0.109673 0.112023 0.115169 0.119322 0.124765 0.131879 0.140091 0.14929 0.160007 0.172863 0.188708 0.208796 0.235104 0.270978 0.322593 0.402772 0.542815 0.832802 0.647649 0.829367 0.619308 0.442293 0.346395 0.286791 0.246327 0.217147 0.195152 0.177985 0.164185 0.152785 0.143098 0.13458 0.126928 0.120946 0.116374 0.112897 0.110282 0.108356 0.106984 0.106066 0.10552 0.105282 0.1053 0.105531 
35.992 0.106431 0.107175 0.108343 0.11003 0.112356 0.115479 0.119608 0.125028 0.132118 0.140304 0.149473 0.160157 0.172977 0.188783 0.208828 0.235088 0.270909 0.322463 0.402574 0.542567 0.832861 0.652877 0.830041 0.619074 0.442072 0.346242 0.286702 0.246294 0.217163 0.195213 0.178086 0.164323 0.152956 0.143301 0.134809 0.127183 0.121224 0.116676 0.113222 0.11063 0.108727 0.107379 0.106484 0.105961 0.105746 0.105787 0.106042 
36.0721 0.106879 0.107599 0.108743 0.110406 0.112709 0.115809 0.119915 0.12531 0.132377 0.140536 0.149676 0.160328 0.173113 0.188881 0.208884 0.235099 0.270868 0.322365 0.402415 0.542368 0.832984 0.658148 0.83077 0.618895 0.441892 0.346123 0.286642 0.246286 0.217204 0.195296 0.178209 0.164482 0.153148 0.143523 0.13506 0.127457 0.121521 0.116997 0.113566 0.110998 0.109118 0.107793 0.106922 0.106423 0.106233 0.106298 0.106576 
36.1523 0.10735 0.108045 0.109165 0.110804 0.113083 0.116159 0.120241 0.125614 0.132657 0.14079 0.149901 0.160521 0.173271 0.189001 0.208964 0.235135 0.270856 0.3223 0.402295 0.542219 0.833174 0.66346 0.831555 0.618771 0.441755 0.346038 0.286612 0.246306 0.217269 0.195403 0.178354 0.164663 0.153362 0.143767 0.135331 0.127752 0.12184 0.117338 0.113931 0.111387 0.10953 0.10823 0.107383 0.106908 0.106742 0.106832 0.107135 
36.2325 0.107843 0.108514 0.109609 0.111224 0.113478 0.116531 0.120589 0.125938 0.132958 0.141066 0.150148 0.160736 0.173453 0.189146 0.209069 0.235198 0.270873 0.322269 0.402215 0.542121 0.833432 0.668816 0.832398 0.618703 0.441662 0.345989 0.286613 0.246354 0.21736 0.195535 0.178523 0.164867 0.153598 0.144033 0.135623 0.128068 0.122179 0.117701 0.114318 0.111797 0.109965 0.108689 0.107867 0.107417 0.107275 0.10739 0.107718 
36.3126 0.108361 0.109006 0.110076 0.111666 0.113896 0.116924 0.120959 0.126285 0.133282 0.141364 0.150417 0.160974 0.173658 0.189315 0.209201 0.235289 0.270921 0.322272 0.402176 0.542075 0.83376 0.674216 0.833301 0.618694 0.441612 0.345977 0.286645 0.24643 0.217478 0.195691 0.178716 0.165094 0.153857 0.144321 0.135938 0.128406 0.12254 0.118086 0.114727 0.11223 0.110422 0.109171 0.108374 0.10795 0.107834 0.107974 0.108328 
36.3928 0.108904 0.109523 0.110567 0.112132 0.114337 0.117341 0.121352 0.126654 0.133628 0.141685 0.15071 0.161237 0.173887 0.18951 0.209358 0.235407 0.271 0.322309 0.402178 0.542083 0.83416 0.679661 0.834266 0.618744 0.441608 0.346001 0.286709 0.246535 0.217622 0.195873 0.178933 0.165345 0.15414 0.144633 0.136275 0.128767 0.122924 0.118493 0.115158 0.112686 0.110903 0.109678 0.108906 0.108508 0.108418 0.108585 0.108965 
36.4729 0.109473 0.110065 0.111083 0.112622 0.114802 0.117781 0.121768 0.127047 0.133998 0.14203 0.151027 0.161523 0.174141 0.18973 0.209543 0.235555 0.27111 0.322383 0.402223 0.542145 0.834634 0.685152 0.835295 0.618854 0.441649 0.346063 0.286806 0.24667 0.217794 0.196081 0.179176 0.165621 0.154446 0.144968 0.136637 0.129151 0.123332 0.118925 0.115614 0.113166 0.111409 0.110209 0.109464 0.109092 0.10903 0.109223 0.109631 
36.5531 0.110068 0.110634 0.111625 0.113138 0.115292 0.118246 0.122209 0.127464 0.134392 0.1424 0.15137 0.161836 0.174422 0.189977 0.209755 0.235733 0.271252 0.322494 0.402313 0.542263 0.835184 0.69069 0.83639 0.619027 0.441738 0.346164 0.286937 0.246835 0.217994 0.196316 0.179445 0.165922 0.154778 0.145329 0.137023 0.12956 0.123763 0.11938 0.116094 0.113672 0.111941 0.110767 0.110049 0.109704 0.109669 0.109891 0.110326 
36.6333 0.110693 0.11123 0.112194 0.11368 0.115808 0.118736 0.122675 0.127907 0.134813 0.142796 0.151738 0.162174 0.174729 0.190252 0.209997 0.235941 0.271428 0.322642 0.402446 0.542438 0.835812 0.696276 0.837555 0.619263 0.441875 0.346304 0.287102 0.247031 0.218224 0.196579 0.179741 0.16625 0.155136 0.145715 0.137435 0.129994 0.124221 0.119861 0.1166 0.114204 0.112499 0.111352 0.110662 0.110345 0.110338 0.110588 0.111052 
36.7134 0.111346 0.111855 0.112791 0.114249 0.116351 0.119253 0.123167 0.128376 0.135259 0.143218 0.152133 0.16254 0.175064 0.190555 0.210267 0.23618 0.271638 0.322828 0.402626 0.542672 0.83652 0.701912 0.83879 0.619564 0.442062 0.346486 0.287303 0.24726 0.218484 0.196871 0.180064 0.166604 0.155521 0.146128 0.137873 0.130455 0.124704 0.120369 0.117133 0.114763 0.113085 0.111966 0.111304 0.111016 0.111038 0.111317 0.111811 
36.7936 0.112031 0.11251 0.113417 0.114847 0.116922 0.119798 0.123687 0.128872 0.135733 0.143668 0.152555 0.162933 0.175427 0.190887 0.210569 0.236452 0.271884 0.323054 0.402852 0.542966 0.837311 0.707598 0.840099 0.619932 0.442299 0.346709 0.287541 0.247522 0.218774 0.197192 0.180417 0.166988 0.155934 0.146568 0.138338 0.130943 0.125215 0.120904 0.117694 0.11535 0.1137 0.11261 0.111976 0.111718 0.11177 0.112079 0.112604 
36.8737 0.112748 0.113197 0.114074 0.115476 0.117522 0.120372 0.124236 0.129397 0.136236 0.144146 0.153007 0.163356 0.17582 0.191249 0.210901 0.236756 0.272165 0.323321 0.403127 0.543321 0.838187 0.713336 0.841483 0.620368 0.442588 0.346975 0.287816 0.247818 0.219097 0.197544 0.180799 0.1674 0.156375 0.147037 0.138833 0.131459 0.125754 0.121469 0.118284 0.115968 0.114346 0.113284 0.11268 0.112452 0.112535 0.112876 0.113432 
36.9539 0.113498 0.113916 0.114763 0.116135 0.118154 0.120976 0.124814 0.129951 0.136768 0.144655 0.153489 0.163809 0.176243 0.191643 0.211267 0.237096 0.272483 0.32363 0.403451 0.543739 0.83915 0.719127 0.842946 0.620875 0.442931 0.347285 0.288129 0.248149 0.219453 0.197928 0.181212 0.167843 0.156847 0.147537 0.139357 0.132005 0.126324 0.122063 0.118905 0.116616 0.115023 0.113991 0.113418 0.113221 0.113336 0.113709 0.114297 
37.0341 0.114284 0.11467 0.115486 0.116828 0.118817 0.121612 0.125424 0.130537 0.137332 0.145195 0.154002 0.164294 0.176699 0.192069 0.211665 0.23747 0.27284 0.323981 0.403826 0.544222 0.840204 0.724973 0.844491 0.621454 0.443328 0.347639 0.288482 0.248516 0.219842 0.198344 0.181657 0.168317 0.15735 0.148067 0.139912 0.132582 0.126924 0.122688 0.119557 0.117297 0.115734 0.114733 0.114191 0.114026 0.114174 0.11458 0.115202 
37.1142 0.115108 0.11546 0.116244 0.117555 0.119514 0.122281 0.126066 0.131155 0.137928 0.145767 0.154547 0.164811 0.177187 0.192529 0.212099 0.237881 0.273236 0.324377 0.404253 0.544771 0.84135 0.730874 0.846119 0.622107 0.443781 0.348041 0.288875 0.248921 0.220267 0.198794 0.182135 0.168824 0.157886 0.14863 0.1405 0.133191 0.127557 0.123347 0.120243 0.118013 0.116479 0.11551 0.115 0.114869 0.11505 0.115491 0.116148 
37.1944 0.11597 0.116289 0.117039 0.118318 0.120247 0.122985 0.126743 0.131806 0.138557 0.146373 0.155127 0.165362 0.177709 0.193024 0.212568 0.23833 0.273672 0.324818 0.404733 0.545389 0.842591 0.736833 0.847835 0.622836 0.444292 0.34849 0.289311 0.249364 0.220729 0.19928 0.182648 0.169365 0.158455 0.149226 0.141121 0.133834 0.128224 0.12404 0.120965 0.118763 0.117261 0.116324 0.115848 0.115751 0.115968 0.116444 0.117136 
37.2745 0.116873 0.117157 0.117873 0.119119 0.121017 0.123725 0.127455 0.132494 0.139222 0.147014 0.155741 0.165948 0.178267 0.193555 0.213074 0.238817 0.274151 0.325306 0.405269 0.546077 0.843931 0.742851 0.84964 0.623643 0.444862 0.348989 0.28979 0.249847 0.221228 0.199802 0.183196 0.169941 0.15906 0.149858 0.141778 0.134513 0.128926 0.124769 0.121722 0.119552 0.118082 0.117179 0.116737 0.116676 0.116928 0.117441 0.118171 
37.3547 0.11782 0.118067 0.118748 0.11996 0.121825 0.124503 0.128206 0.133218 0.139925 0.147692 0.156393 0.166572 0.178863 0.194123 0.21362 0.239345 0.274673 0.325842 0.405861 0.546837 0.845372 0.748929 0.851539 0.624531 0.445494 0.349538 0.290314 0.250371 0.221766 0.200361 0.183782 0.170555 0.159701 0.150527 0.142472 0.135229 0.129666 0.125536 0.122519 0.12038 0.118943 0.118074 0.117669 0.117644 0.117934 0.118485 0.119253 
37.4349 0.118813 0.119022 0.119667 0.120843 0.122675 0.125322 0.128995 0.133982 0.140666 0.14841 0.157083 0.167234 0.179497 0.194731 0.214205 0.239915 0.275239 0.326427 0.406512 0.547672 0.846918 0.75507 0.853534 0.625502 0.446188 0.350139 0.290884 0.250938 0.222345 0.200961 0.184406 0.171207 0.160381 0.151235 0.143204 0.135983 0.130446 0.126343 0.123356 0.12125 0.119847 0.119014 0.118645 0.118658 0.118987 0.119578 0.120386 
37.515 0.119853 0.120023 0.12063 0.121771 0.123568 0.126182 0.129826 0.134787 0.141448 0.149167 0.157813 0.167936 0.180171 0.195379 0.214832 0.240528 0.275853 0.327065 0.407223 0.548583 0.848572 0.761274 0.855629 0.626558 0.446947 0.350795 0.291502 0.25155 0.222966 0.201601 0.185071 0.171899 0.161102 0.151983 0.143978 0.136779 0.131266 0.127192 0.124236 0.122163 0.120796 0.12 0.11967 0.119722 0.120091 0.120723 0.121573 
37.5952 0.120945 0.121074 0.121642 0.122745 0.124507 0.127088 0.130701 0.135635 0.142273 0.149968 0.158587 0.168681 0.180887 0.19607 0.215502 0.241187 0.276514 0.327755 0.407996 0.549573 0.850338 0.767545 0.857828 0.627702 0.447773 0.351506 0.29217 0.252207 0.223631 0.202284 0.185778 0.172633 0.161865 0.152774 0.144794 0.137617 0.13213 0.128085 0.125162 0.123123 0.121792 0.121035 0.120744 0.120838 0.121249 0.121923 0.122817 
37.6754 0.122091 0.122178 0.122705 0.123769 0.125494 0.12804 0.131623 0.136528 0.143143 0.150813 0.159404 0.169469 0.181648 0.196806 0.216218 0.241892 0.277225 0.328501 0.408834 0.550644 0.852219 0.773883 0.860134 0.628937 0.448668 0.352275 0.292889 0.252912 0.224342 0.203012 0.18653 0.173412 0.162672 0.153609 0.145655 0.138501 0.13304 0.129025 0.126135 0.124132 0.122839 0.122121 0.121872 0.122008 0.122463 0.123182 0.124121 
37.7555 0.123294 0.123337 0.123822 0.124845 0.126532 0.129043 0.132593 0.13747 0.144061 0.151706 0.160269 0.170304 0.182455 0.197587 0.216981 0.242646 0.277988 0.329304 0.409738 0.5518 0.854218 0.780291 0.862551 0.630266 0.449634 0.353103 0.293661 0.253667 0.2251 0.203786 0.187327 0.174237 0.163526 0.154492 0.146564 0.139433 0.133999 0.130015 0.127158 0.125192 0.123939 0.123263 0.123057 0.123237 0.123738 0.124503 0.125489 
37.8357 0.124558 0.124555 0.124996 0.125977 0.127624 0.130098 0.133615 0.138463 0.145029 0.152649 0.161182 0.171189 0.183311 0.198418 0.217793 0.243451 0.278804 0.330165 0.41071 0.553042 0.856341 0.78677 0.865084 0.631692 0.450674 0.353994 0.294489 0.254473 0.225908 0.204609 0.188174 0.175111 0.164429 0.155424 0.147523 0.140415 0.135009 0.131056 0.128235 0.126308 0.125096 0.124462 0.124301 0.124528 0.125076 0.12589 0.126925 
37.9158 0.125887 0.125836 0.12623 0.127168 0.128773 0.131209 0.134691 0.139509 0.146051 0.153644 0.162148 0.172124 0.184217 0.1993 0.218656 0.244309 0.279677 0.331089 0.411754 0.554374 0.858592 0.793324 0.867736 0.633218 0.451791 0.354948 0.295374 0.255333 0.226768 0.205484 0.189071 0.176036 0.165384 0.156409 0.148536 0.141451 0.136073 0.132153 0.129369 0.127482 0.126313 0.125724 0.12561 0.125885 0.126483 0.127347 0.128433 
37.996 0.127285 0.127184 0.12753 0.128422 0.129984 0.13238 0.135826 0.140613 0.147129 0.154695 0.163169 0.173114 0.185178 0.200235 0.219574 0.245222 0.280608 0.332076 0.412871 0.555799 0.860974 0.799954 0.870512 0.634847 0.452986 0.35597 0.296319 0.25625 0.227683 0.206412 0.190022 0.177015 0.166394 0.157449 0.149604 0.142544 0.137195 0.13331 0.130564 0.128718 0.127593 0.127052 0.126986 0.127312 0.127962 0.128879 0.130019 
38.0762 0.128757 0.128603 0.128899 0.129743 0.13126 0.133614 0.137023 0.141777 0.148267 0.155805 0.164248 0.174161 0.186195 0.201227 0.220549 0.246194 0.2816 0.333129 0.414065 0.55732 0.863492 0.806663 0.873416 0.636583 0.454263 0.35706 0.297326 0.257226 0.228654 0.207396 0.191029 0.178051 0.167461 0.158548 0.150732 0.143697 0.138378 0.134528 0.131823 0.130021 0.128942 0.12845 0.128436 0.128815 0.129519 0.130492 0.131688 
38.1563 0.130307 0.130099 0.130342 0.131135 0.132605 0.134916 0.138285 0.143006 0.149468 0.156979 0.165389 0.175269 0.187272 0.202278 0.221583 0.247227 0.282656 0.334251 0.415338 0.55894 0.866153 0.813453 0.876455 0.63843 0.455625 0.358222 0.298399 0.258263 0.229686 0.20844 0.192097 0.179148 0.16859 0.159709 0.151923 0.144915 0.139627 0.135814 0.13315 0.131394 0.130364 0.129923 0.129963 0.130398 0.131158 0.13219 0.133446 
38.2365 0.131943 0.131677 0.131864 0.132604 0.134025 0.13629 0.139619 0.144304 0.150738 0.158218 0.166596 0.176442 0.188413 0.203392 0.222681 0.248323 0.283778 0.335446 0.416694 0.560664 0.868959 0.820327 0.879632 0.640393 0.457075 0.35946 0.29954 0.259364 0.230781 0.209547 0.193227 0.180308 0.169784 0.160937 0.153182 0.146201 0.140945 0.137172 0.134551 0.132843 0.131864 0.131478 0.131574 0.132067 0.132887 0.13398 0.135298 
38.3166 0.133669 0.133342 0.133471 0.134156 0.135524 0.137742 0.141027 0.145676 0.15208 0.15953 0.167872 0.177683 0.18962 0.204572 0.223844 0.249486 0.28497 0.336715 0.418135 0.562494 0.871918 0.827287 0.882954 0.642474 0.458616 0.360775 0.300752 0.260534 0.231942 0.21072 0.194424 0.181537 0.171048 0.162236 0.154513 0.14756 0.142338 0.138605 0.136031 0.134373 0.133448 0.133118 0.133274 0.133828 0.134712 0.135869 0.137253 
38.3968 0.135493 0.135102 0.135169 0.135795 0.137109 0.139276 0.142517 0.147126 0.1535 0.160917 0.169223 0.178996 0.1909 0.205823 0.225077 0.250721 0.286235 0.338063 0.419666 0.564436 0.875035 0.834337 0.886426 0.644679 0.460253 0.362172 0.302038 0.261775 0.233173 0.211963 0.195692 0.182838 0.172385 0.16361 0.155921 0.148997 0.143812 0.140121 0.137595 0.13599 0.135122 0.134852 0.13507 0.135689 0.13664 0.137865 0.139318 
38.477 0.137422 0.136963 0.136966 0.13753 0.138786 0.1409 0.144093 0.148661 0.155003 0.162385 0.170653 0.180388 0.192255 0.207149 0.226385 0.252029 0.287577 0.339494 0.421291 0.566494 0.878316 0.841479 0.890054 0.647013 0.46199 0.363654 0.303403 0.26309 0.234478 0.213281 0.197036 0.184216 0.173801 0.165064 0.157411 0.150518 0.145371 0.141725 0.13925 0.1377 0.136893 0.136686 0.13697 0.137658 0.138679 0.139976 0.141502 
38.5571 0.139465 0.138935 0.138868 0.139368 0.140562 0.14262 0.145762 0.150288 0.156594 0.163941 0.172168 0.181862 0.193691 0.208554 0.227771 0.253417 0.289 0.341011 0.423012 0.568672 0.881768 0.848717 0.893845 0.64948 0.463829 0.365226 0.304851 0.264486 0.235862 0.214677 0.19846 0.185676 0.175301 0.166605 0.15899 0.152129 0.147022 0.143424 0.141003 0.139512 0.138768 0.138629 0.138983 0.139743 0.140839 0.142212 0.143815 
38.6373 0.141632 0.141025 0.140886 0.141316 0.142445 0.144444 0.147532 0.152012 0.158283 0.165591 0.173775 0.183425 0.195214 0.210043 0.22924 0.254888 0.290508 0.342618 0.424835 0.570975 0.885397 0.856054 0.897805 0.652087 0.465777 0.366891 0.306385 0.265965 0.237329 0.216158 0.19997 0.187224 0.176892 0.16824 0.160664 0.153838 0.148773 0.145226 0.142862 0.141434 0.140757 0.140688 0.141117 0.141954 0.143129 0.144583 0.146268 
38.7174 0.143933 0.143245 0.143028 0.143384 0.144445 0.14638 0.149412 0.153843 0.160074 0.167342 0.175481 0.185084 0.196829 0.211623 0.230799 0.256448 0.292107 0.344321 0.426765 0.57341 0.889211 0.863494 0.901942 0.654838 0.467838 0.368655 0.30801 0.267533 0.238884 0.217728 0.201572 0.188867 0.178581 0.169974 0.162441 0.155652 0.150632 0.147138 0.144835 0.143474 0.142868 0.142875 0.143383 0.144301 0.14556 0.1471 0.148872 
38.7976 0.146379 0.145605 0.145306 0.145584 0.146571 0.148438 0.151409 0.155789 0.161978 0.169203 0.177292 0.186846 0.198544 0.2133 0.232452 0.258101 0.293801 0.346124 0.428807 0.57598 0.893217 0.871039 0.906262 0.657741 0.470018 0.370522 0.309733 0.269195 0.240534 0.219395 0.203272 0.190611 0.180374 0.171817 0.164329 0.15758 0.152608 0.149171 0.146933 0.145642 0.145113 0.1452 0.145792 0.146798 0.148146 0.149777 0.151642 
38.8778 0.148984 0.148119 0.147731 0.147925 0.148834 0.150629 0.153535 0.157859 0.164004 0.171182 0.179218 0.188718 0.200367 0.215081 0.234207 0.259855 0.295596 0.348033 0.430966 0.578694 0.897424 0.878694 0.910774 0.660801 0.472321 0.372497 0.311557 0.270958 0.242285 0.221164 0.205079 0.192465 0.18228 0.173776 0.166338 0.15963 0.15471 0.151335 0.149166 0.147951 0.147503 0.147677 0.148358 0.149456 0.1509 0.152628 0.154592 
38.9579 0.151764 0.1508 0.150318 0.150423 0.151247 0.152964 0.155801 0.160065 0.166162 0.173289 0.181269 0.190711 0.202305 0.216974 0.23607 0.261717 0.297499 0.350054 0.433249 0.581557 0.90184 0.886462 0.915487 0.664027 0.474755 0.374588 0.313491 0.272827 0.244144 0.223044 0.206999 0.194438 0.18431 0.175863 0.168478 0.161816 0.156951 0.153642 0.151547 0.150414 0.150053 0.150318 0.151095 0.152293 0.153838 0.15567 0.157741 
39.0381 0.154734 0.153665 0.153082 0.15309 0.153824 0.155458 0.158221 0.16242 0.168464 0.175537 0.183455 0.192834 0.204369 0.218988 0.238051 0.263693 0.299517 0.352193 0.435661 0.584576 0.906476 0.894348 0.920409 0.667425 0.477325 0.376801 0.31554 0.274811 0.24612 0.225044 0.209044 0.196539 0.186473 0.178088 0.17076 0.164148 0.159343 0.156105 0.15409 0.153044 0.152776 0.15314 0.15402 0.155324 0.156978 0.158923 0.161106 
39.1182 0.157915 0.156733 0.15604 0.155945 0.156582 0.158126 0.160808 0.164937 0.170925 0.177937 0.185788 0.195099 0.206569 0.221132 0.240158 0.265792 0.301657 0.354459 0.438211 0.58776 0.91134 0.902357 0.92555 0.671004 0.48004 0.379142 0.317712 0.276918 0.24822 0.227173 0.211222 0.198779 0.188781 0.180464 0.173198 0.16664 0.161901 0.158739 0.15681 0.155858 0.155691 0.156161 0.157151 0.15857 0.160342 0.162406 0.164711 
39.1984 0.161327 0.160023 0.159213 0.159006 0.159538 0.160985 0.163579 0.167632 0.173558 0.180505 0.188283 0.197518 0.208916 0.223419 0.242402 0.268024 0.303929 0.356859 0.440906 0.591116 0.916443 0.910492 0.93092 0.674773 0.482907 0.38162 0.320015 0.279156 0.250455 0.229441 0.213547 0.201172 0.191248 0.183005 0.175808 0.169309 0.16464 0.161562 0.159726 0.158875 0.158817 0.159401 0.160511 0.162052 0.163951 0.166144 0.16858 
39.2786 0.164995 0.163559 0.162623 0.162295 0.162713 0.164055 0.166554 0.170524 0.176382 0.183258 0.190954 0.200107 0.211426 0.22586 0.244794 0.270399 0.306342 0.359402 0.443754 0.594654 0.921797 0.918759 0.936529 0.678741 0.485934 0.384244 0.32246 0.281537 0.252836 0.231862 0.216031 0.203732 0.193889 0.185728 0.178606 0.172172 0.16758 0.164592 0.162857 0.162117 0.162176 0.162884 0.164122 0.165797 0.167832 0.170164 0.172742 
39.3587 0.168949 0.16737 0.166296 0.165837 0.166131 0.167358 0.169754 0.173633 0.179416 0.186213 0.193821 0.202882 0.214113 0.22847 0.247347 0.272929 0.308906 0.362099 0.446766 0.598384 0.927414 0.927162 0.94239 0.682918 0.489132 0.387023 0.325057 0.284071 0.255376 0.234449 0.218688 0.206475 0.196722 0.188651 0.181612 0.175249 0.170742 0.167853 0.166228 0.165607 0.165794 0.166635 0.168013 0.169832 0.172015 0.174498 0.177229 
39.4389 0.173219 0.171485 0.170261 0.169659 0.169819 0.170921 0.173203 0.176984 0.182684 0.189393 0.196902 0.205861 0.216995 0.231264 0.250076 0.275628 0.311634 0.364959 0.449952 0.602315 0.933307 0.935707 0.948514 0.687317 0.492511 0.389968 0.327817 0.286772 0.25809 0.237218 0.221538 0.209419 0.199767 0.191796 0.184847 0.178565 0.174151 0.171369 0.169864 0.169374 0.169699 0.170687 0.172216 0.174192 0.176535 0.179182 0.18208 
39.519 0.177844 0.17594 0.174553 0.173796 0.173808 0.174774 0.176931 0.180602 0.18621 0.192823 0.200222 0.209068 0.220092 0.234263 0.252997 0.278511 0.314541 0.367997 0.453323 0.606461 0.93949 0.944399 0.954915 0.691948 0.496082 0.393092 0.330753 0.289654 0.260992 0.240186 0.224598 0.212585 0.203046 0.195185 0.188338 0.182144 0.177833 0.17517 0.173797 0.173449 0.173926 0.175073 0.176768 0.178914 0.181432 0.184258 0.187336 
